CustomerID,TotalQuantity,TotalSpending,Country,TransactionCount
15485,1306,2575.00,United Kingdom,86
15488,73,91.32,United Kingdom,2
15489,608,1134.28,United Kingdom,50
15491,1646,3100.09,United Kingdom,154
15492,483,659.46,United Kingdom,35
15493,560,2001.80,United Kingdom,297
15494,1148,1299.23,United Kingdom,125
15497,624,1262.20,United Kingdom,15
15498,6105,13316.40,United Kingdom,512
15500,572,1131.56,United Kingdom,68
15502,4236,10384.93,United Kingdom,213
15503,74,147.09,United Kingdom,70
15504,33,52.83,United Kingdom,13
15505,2390,3610.96,United Kingdom,97
15506,848,979.26,United Kingdom,164
15507,162,492.36,United Kingdom,46
15508,440,1000.27,United Kingdom,92
15510,2,250.00,United Kingdom,1
15511,271,909.23,United Kingdom,160
15512,68,121.00,United Kingdom,7
15513,5709,14758.22,United Kingdom,308
15514,2160,4139.46,United Kingdom,178
15516,27,62.43,United Kingdom,15
15517,293,267.03,United Kingdom,27
15518,1273,1942.45,United Kingdom,214
15520,314,343.50,United Kingdom,18
15521,1836,3000.20,United Kingdom,185
15522,573,398.84,United Kingdom,57
15523,132,412.01,United Kingdom,10
15524,4,440.00,United Kingdom,1
15525,416,825.92,United Kingdom,178
15526,24,148.44,United Kingdom,4
15527,992,2429.78,United Kingdom,163
15528,123,229.33,United Kingdom,26
15529,3496,3995.23,United Kingdom,672
15530,950,1502.35,United Kingdom,108
15531,1105,2007.44,United Kingdom,228
15532,521,1580.93,United Kingdom,256
15533,289,807.57,United Kingdom,83
15535,143,536.40,United Kingdom,75
15537,29,110.92,United Kingdom,24
15539,410,538.46,United Kingdom,41
15540,200,213.30,United Kingdom,15
15541,49,85.13,United Kingdom,29
15543,86,127.86,United Kingdom,28
15544,3109,3546.71,United Kingdom,259
15545,163,292.72,United Kingdom,81
15547,4032,4954.84,United Kingdom,702
15549,698,1693.26,United Kingdom,115
15550,295,575.63,United Kingdom,61
15551,218,436.06,United Kingdom,29
15552,60,90.12,United Kingdom,17
15553,451,437.23,United Kingdom,56
15554,74,217.20,United Kingdom,14
15555,4439,4805.17,United Kingdom,899
15556,236,279.77,United Kingdom,31
15557,219,473.65,United Kingdom,20
15561,267,800.59,United Kingdom,27
15562,39,134.55,United Kingdom,1
15563,1501,1400.44,United Kingdom,113
15565,60,173.16,United Kingdom,8
15567,223,186.01,United Kingdom,7
15568,461,758.29,United Kingdom,53
15569,666,1375.71,United Kingdom,31
15570,2067,4165.52,United Kingdom,323
15571,264,650.43,United Kingdom,57
15572,1229,2552.86,United Kingdom,215
15573,363,607.45,United Kingdom,104
15574,349,702.25,United Kingdom,168
15576,404,940.67,United Kingdom,45
15577,89,258.88,United Kingdom,39
15578,52,127.10,United Kingdom,13
15579,120,348.60,United Kingdom,51
15581,287,3679.97,United Kingdom,150
15582,453,682.91,United Kingdom,44
15584,314,725.11,United Kingdom,123
15585,320,455.30,United Kingdom,31
15587,312,913.68,United Kingdom,9
15589,243,478.53,United Kingdom,29
15592,354,388.58,United Kingdom,24
15593,60,199.80,United Kingdom,5
15594,983,1771.78,United Kingdom,103
15596,561,1406.59,United Kingdom,77
15597,279,324.57,United Kingdom,22
15598,160,240.68,United Kingdom,14
15599,718,761.74,United Kingdom,52
15601,4983,6776.56,United Kingdom,410
15602,1141,1297.87,United Kingdom,47
15603,96,48.48,United Kingdom,2
15604,159,216.39,United Kingdom,17
15605,441,1198.23,United Kingdom,67
15606,892,2920.16,United Kingdom,77
15607,202,104.76,United Kingdom,13
15608,714,1093.68,United Kingdom,60
15609,148,298.48,United Kingdom,16
15610,66,112.46,United Kingdom,6
15611,504,1591.45,United Kingdom,43
15612,52,195.15,United Kingdom,6
15615,5508,10399.74,United Kingdom,423
15618,454,776.85,United Kingdom,45
15619,136,336.40,United Kingdom,3
15620,915,1553.18,United Kingdom,100
15621,501,1293.03,United Kingdom,16
15622,1674,3709.56,United Kingdom,185
15623,125,301.03,United Kingdom,19
15624,357,588.13,United Kingdom,34
15625,1188,1534.26,United Kingdom,64
15626,766,675.80,United Kingdom,49
15628,1894,2870.24,United Kingdom,155
15630,800,1186.35,United Kingdom,60
15632,2109,3285.31,United Kingdom,167
15634,99,243.55,United Kingdom,15
15636,284,724.76,United Kingdom,25
15637,128,223.36,United Kingdom,15
15639,323,425.32,United Kingdom,25
15640,6607,12515.66,United Kingdom,484
15641,1562,1887.20,United Kingdom,119
15643,246,664.00,United Kingdom,33
15644,557,813.00,United Kingdom,238
15645,256,612.01,United Kingdom,52
15646,394,447.64,United Kingdom,35
15648,221,657.35,United Kingdom,25
15649,192,816.00,United Kingdom,2
15651,479,646.30,United Kingdom,32
15652,208,337.74,United Kingdom,21
15653,1200,877.44,United Kingdom,6
15654,475,922.53,United Kingdom,21
15655,324,560.67,United Kingdom,34
15656,343,748.50,United Kingdom,47
15657,24,30.00,United Kingdom,1
15658,242,1024.10,United Kingdom,48
15659,111,306.45,United Kingdom,11
15660,1050,1600.86,United Kingdom,90
15661,236,309.80,United Kingdom,5
15663,106,138.14,United Kingdom,9
15664,157,386.43,United Kingdom,17
15665,1666,2242.01,United Kingdom,116
15667,240,301.32,United Kingdom,13
15668,72,76.32,United Kingdom,1
15669,342,684.34,United Kingdom,33
15670,91,173.05,United Kingdom,12
15671,1699,2657.13,United Kingdom,78
15673,1514,2881.02,United Kingdom,155
15674,1275,2446.60,United Kingdom,114
15675,527,323.69,United Kingdom,21
15676,2252,3435.76,United Kingdom,202
15677,319,657.23,United Kingdom,33
15678,184,352.70,United Kingdom,12
15679,1170,781.28,United Kingdom,110
15680,952,1333.68,United Kingdom,78
15681,816,1426.16,United Kingdom,53
15683,131,193.75,United Kingdom,10
15687,1310,2993.10,United Kingdom,166
15689,84,254.10,United Kingdom,9
15690,408,239.76,United Kingdom,19
15691,72,136.80,United Kingdom,2
15692,138,191.04,United Kingdom,12
15694,1677,6479.40,United Kingdom,78
15695,212,409.98,United Kingdom,22
15696,1028,2736.46,United Kingdom,171
15699,113,309.65,United Kingdom,18
15700,357,696.68,United Kingdom,86
15701,923,1542.14,United Kingdom,237
15703,66,211.50,United Kingdom,5
15704,1028,2293.62,United Kingdom,117
15705,62,143.10,United Kingdom,6
15706,321,1060.56,United Kingdom,55
15707,605,945.58,United Kingdom,214
15708,1267,3364.24,United Kingdom,288
15709,121,133.25,United Kingdom,6
15712,486,1072.36,United Kingdom,53
15713,150,356.70,United Kingdom,19
15714,187,330.88,United Kingdom,35
15716,744,1118.81,United Kingdom,118
15717,70,150.30,United Kingdom,7
15719,2725,5045.61,United Kingdom,937
15720,281,598.73,United Kingdom,128
15721,409,507.08,United Kingdom,91
15722,1026,2222.56,United Kingdom,69
15723,87,203.10,United Kingdom,41
15724,73,218.25,United Kingdom,11
15725,221,415.25,United Kingdom,32
15727,3065,5178.96,United Kingdom,302
15729,28,85.00,United Kingdom,5
15730,689,1120.88,United Kingdom,70
15732,215,294.12,United Kingdom,14
15733,62,162.30,United Kingdom,10
15734,346,1339.45,United Kingdom,26
15737,599,1205.12,United Kingdom,72
15738,2982,4812.42,United Kingdom,173
15739,472,449.12,United Kingdom,8
15740,152,154.88,United Kingdom,9
15743,216,784.46,United Kingdom,88
15744,120,34.80,United Kingdom,3
15745,421,1094.59,United Kingdom,62
15746,178,196.88,United Kingdom,28
15747,480,974.04,United Kingdom,93
15748,51,149.31,United Kingdom,21
15749,18028,44534.30,United Kingdom,10
15750,1786,2465.48,United Kingdom,293
15752,1978,2637.38,United Kingdom,411
15753,144,79.20,United Kingdom,1
15754,199,458.57,United Kingdom,28
15755,1427,2364.25,United Kingdom,141
15756,242,532.96,United Kingdom,192
15757,491,714.42,United Kingdom,45
15758,47,205.25,United Kingdom,9
15759,60,253.04,United Kingdom,7
15762,251,583.75,United Kingdom,37
15763,271,1086.92,United Kingdom,61
15764,2050,3279.97,United Kingdom,180
15766,170,315.06,United Kingdom,11
15768,244,621.83,United Kingdom,27
15769,29672,56252.72,United Kingdom,130
15773,311,635.68,United Kingdom,10
15774,87,270.80,United Kingdom,25
15775,68,104.90,United Kingdom,7
15776,138,241.62,United Kingdom,18
15777,378,1047.11,United Kingdom,21
15780,220,475.28,United Kingdom,29
15781,180,345.46,United Kingdom,20
15782,864,2614.74,United Kingdom,43
15783,212,246.30,United Kingdom,14
15785,1612,2328.97,United Kingdom,83
15786,3364,4932.20,United Kingdom,267
15787,540,948.05,United Kingdom,206
15789,438,351.30,United Kingdom,25
15790,114,220.85,United Kingdom,35
15791,731,1612.69,United Kingdom,75
15793,553,965.61,United Kingdom,12
15795,581,610.01,United Kingdom,42
15796,861,2711.56,United Kingdom,133
15797,873,2207.40,United Kingdom,8
15799,955,884.14,United Kingdom,98
15800,335,699.08,United Kingdom,119
15801,570,1063.95,United Kingdom,64
15802,1,451.42,United Kingdom,1
15803,290,415.82,United Kingdom,8
15804,2567,4206.39,United Kingdom,263
15805,3387,5528.48,United Kingdom,301
15806,602,784.58,United Kingdom,31
15807,430,903.90,United Kingdom,48
15808,1343,3734.97,United Kingdom,208
15809,301,515.77,United Kingdom,35
15810,861,1391.98,United Kingdom,89
15811,1071,2218.62,United Kingdom,133
15812,922,1801.14,United Kingdom,41
15813,603,1303.91,United Kingdom,40
15814,1271,1945.33,United Kingdom,72
15815,1856,2100.60,United Kingdom,49
15819,1357,1905.45,United Kingdom,123
15820,128,206.98,United Kingdom,17
15821,202,570.96,United Kingdom,62
15822,375,885.47,United Kingdom,33
15823,1,15.00,United Kingdom,1
15825,220,532.94,United Kingdom,20
15826,963,1654.31,United Kingdom,68
15827,882,1836.09,United Kingdom,115
15829,996,636.14,United Kingdom,51
15830,415,576.00,United Kingdom,39
15831,1105,801.76,United Kingdom,68
15832,465,836.79,United Kingdom,54
15834,965,2233.75,United Kingdom,273
15835,439,954.09,United Kingdom,50
15836,26,137.37,United Kingdom,10
15837,189,391.98,United Kingdom,24
15838,18368,33643.08,United Kingdom,167
15839,675,1048.49,United Kingdom,62
15840,396,355.56,United Kingdom,27
15841,942,1224.06,United Kingdom,47
15843,27,118.95,United Kingdom,8
15844,134,130.74,United Kingdom,11
15845,1926,3711.77,United Kingdom,138
15847,449,389.27,United Kingdom,22
15850,302,238.85,United Kingdom,97
15852,48,160.71,United Kingdom,22
15853,135,110.80,United Kingdom,30
15854,939,2974.65,United Kingdom,140
15855,470,712.24,United Kingdom,80
15856,11005,16387.57,United Kingdom,645
15857,308,297.00,United Kingdom,14
15858,1167,1438.85,United Kingdom,191
15860,440,977.21,United Kingdom,142
15861,2544,3165.36,United Kingdom,546
15862,585,832.88,United Kingdom,147
15863,19,68.84,United Kingdom,18
15864,1192,1936.32,United Kingdom,20
15865,368,895.13,United Kingdom,40
15866,126,230.53,United Kingdom,45
15867,2054,3812.64,United Kingdom,461
15869,175,149.64,United Kingdom,15
15870,335,354.09,United Kingdom,76
15872,212,360.93,United Kingdom,128
15874,2534,4405.88,United Kingdom,120
15877,371,493.28,United Kingdom,129
15880,211,343.28,United Kingdom,105
15881,260,501.39,United Kingdom,29
15882,276,516.36,United Kingdom,23
15883,223,396.48,United Kingdom,49
15885,111,379.35,United Kingdom,18
15886,147,181.09,United Kingdom,12
15888,76,168.31,United Kingdom,12
15889,215,446.87,United Kingdom,93
15891,442,524.52,United Kingdom,62
15894,168,263.55,United Kingdom,41
15895,94,179.17,United Kingdom,11
15897,261,222.05,United Kingdom,24
15898,570,1388.88,United Kingdom,86
15899,39,56.25,United Kingdom,4
15900,221,351.11,United Kingdom,51
15901,384,363.88,United Kingdom,116
15903,2410,5126.76,United Kingdom,74
15904,84,164.68,United Kingdom,30
15906,544,1567.69,United Kingdom,150
15907,509,967.45,United Kingdom,249
15909,98,191.94,United Kingdom,7
15910,1015,1232.18,United Kingdom,267
15912,185,264.62,United Kingdom,19
15916,757,1528.09,United Kingdom,155
15917,42,123.10,United Kingdom,12
15918,153,334.23,United Kingdom,40
15919,545,639.89,United Kingdom,143
15920,99,167.50,United Kingdom,60
15921,166,336.03,United Kingdom,25
15922,138,369.50,United Kingdom,11
15923,122,127.08,United Kingdom,21
15925,93,207.15,United Kingdom,12
15930,139,426.63,United Kingdom,21
15932,2325,2495.87,United Kingdom,115
15933,885,1107.46,United Kingdom,74
15935,115,416.86,United Kingdom,12
15937,73,145.35,United Kingdom,7
15938,240,404.58,United Kingdom,18
15939,4728,6115.01,United Kingdom,76
15940,4,35.80,United Kingdom,1
15942,232,337.44,United Kingdom,14
15944,50,325.10,United Kingdom,6
15945,52,181.00,United Kingdom,2
15947,898,1708.24,United Kingdom,29
15948,567,955.24,United Kingdom,60
15949,284,364.72,United Kingdom,19
15950,729,1765.51,United Kingdom,98
15951,313,708.22,United Kingdom,41
15952,399,806.57,United Kingdom,91
15953,892,1659.38,United Kingdom,98
15955,2135,4416.26,United Kingdom,183
15957,211,428.89,United Kingdom,42
15958,33,104.35,United Kingdom,7
15963,298,470.76,United Kingdom,28
15965,453,845.64,United Kingdom,122
15967,211,418.83,United Kingdom,84
15969,124,666.10,United Kingdom,20
15970,116,314.10,United Kingdom,11
15971,1717,4199.85,United Kingdom,35
15973,106,307.82,United Kingdom,4
15974,2262,3442.15,United Kingdom,176
15975,243,371.01,United Kingdom,24
15976,277,430.94,United Kingdom,98
15977,1016,1054.73,United Kingdom,65
15978,888,1098.78,United Kingdom,49
15980,1560,2398.86,United Kingdom,43
15981,1866,3408.48,United Kingdom,97
15983,892,1475.02,United Kingdom,113
15984,1843,2837.67,United Kingdom,270
15985,1086,1142.42,United Kingdom,37
15986,268,168.12,United Kingdom,14
15987,1556,1451.28,United Kingdom,140
15988,181,158.03,United Kingdom,27
15990,443,792.11,United Kingdom,52
15992,17,41.99,United Kingdom,3
15993,2051,2797.57,United Kingdom,552
15994,177,427.07,United Kingdom,35
15996,384,1060.68,United Kingdom,130
15998,2041,3089.97,United Kingdom,506
16000,5110,12393.70,United Kingdom,9
16003,1185,2735.37,United Kingdom,103
16005,300,615.39,United Kingdom,218
16006,84,101.40,United Kingdom,8
16007,1393,1701.94,United Kingdom,385
16008,323,478.78,United Kingdom,33
16009,378,992.71,United Kingdom,90
16010,210,407.50,United Kingdom,86
16011,2042,3362.71,United Kingdom,212
16012,799,1415.29,United Kingdom,94
16013,15536,37130.60,United Kingdom,139
16014,265,662.38,United Kingdom,145
16015,909,705.39,United Kingdom,182
16016,620,1508.76,United Kingdom,235
16017,102,211.88,United Kingdom,32
16018,190,408.90,United Kingdom,28
16019,1733,3786.24,United Kingdom,160
16020,487,851.01,United Kingdom,46
16022,261,628.28,United Kingdom,76
16023,358,719.81,United Kingdom,101
16024,398,251.24,United Kingdom,64
16025,338,439.66,United Kingdom,28
16026,243,236.09,United Kingdom,32
16027,1147,934.62,United Kingdom,16
16029,40208,81024.84,United Kingdom,242
16030,283,331.24,United Kingdom,29
16031,423,548.94,United Kingdom,100
16033,3539,8816.40,United Kingdom,1137
16034,242,437.70,United Kingdom,22
16036,716,758.92,United Kingdom,55
16037,428,855.02,United Kingdom,39
16038,244,471.78,United Kingdom,26
16040,684,1313.55,United Kingdom,65
16041,1584,3166.40,United Kingdom,6
16042,755,1197.27,United Kingdom,71
16043,503,773.99,United Kingdom,39
16045,897,1340.70,United Kingdom,83
16048,144,256.44,United Kingdom,8
16049,793,1111.79,United Kingdom,312
16050,278,137.90,United Kingdom,10
16052,282,362.06,United Kingdom,34
16053,1793,1511.95,United Kingdom,84
16054,380,783.90,United Kingdom,70
16055,22,134.80,United Kingdom,8
16056,347,664.85,United Kingdom,68
16057,863,2263.12,United Kingdom,121
16059,643,1459.86,United Kingdom,180
16062,800,1153.62,United Kingdom,64
16063,262,335.32,United Kingdom,23
16065,231,372.09,United Kingdom,74
16066,936,1521.87,United Kingdom,102
16070,457,852.15,United Kingdom,33
16071,180,326.24,United Kingdom,21
16072,140,584.32,United Kingdom,23
16073,48,122.40,United Kingdom,1
16076,1435,2234.73,United Kingdom,129
16078,16,79.20,United Kingdom,1
16079,864,1352.00,United Kingdom,21
16080,128,217.16,United Kingdom,10
16081,1477,2806.90,United Kingdom,227
16083,908,1317.62,United Kingdom,31
16084,216,436.18,United Kingdom,38
16085,636,981.51,United Kingdom,167
16086,511,1121.39,United Kingdom,39
16091,154,315.06,United Kingdom,18
16092,628,817.86,United Kingdom,51
16093,20,17.00,United Kingdom,1
16094,647,1078.23,United Kingdom,63
16096,155,320.62,United Kingdom,12
16097,87,185.05,United Kingdom,10
16098,613,2005.63,United Kingdom,67
16099,434,731.90,United Kingdom,39
16101,757,1290.70,United Kingdom,76
16102,942,1842.14,United Kingdom,57
16103,558,1429.64,United Kingdom,48
16104,123,302.36,United Kingdom,29
16105,330,336.96,United Kingdom,13
16106,74,108.38,United Kingdom,6
16107,1176,3204.16,United Kingdom,31
16108,615,842.50,United Kingdom,48
16109,612,611.88,United Kingdom,18
16110,733,1337.48,United Kingdom,354
16112,574,195.74,United Kingdom,16
16113,176,161.38,United Kingdom,30
16114,43,135.75,United Kingdom,8
16115,1001,1667.97,United Kingdom,284
16116,248,612.78,United Kingdom,34
16117,130,232.21,United Kingdom,30
16119,240,423.36,United Kingdom,16
16120,878,1309.14,United Kingdom,30
16121,586,867.11,United Kingdom,212
16122,1128,684.42,United Kingdom,38
16123,170,307.78,United Kingdom,16
16124,48,249.00,United Kingdom,11
16125,124,289.35,United Kingdom,13
16126,2125,6287.77,United Kingdom,117
16127,323,656.25,United Kingdom,40
16128,988,1880.22,United Kingdom,89
16131,1802,3506.54,United Kingdom,78
16133,8888,14589.04,United Kingdom,339
16134,371,618.09,United Kingdom,35
16135,209,517.55,United Kingdom,21
16136,440,709.38,United Kingdom,37
16139,330,635.41,United Kingdom,31
16140,730,725.18,United Kingdom,35
16141,238,620.40,United Kingdom,30
16142,422,535.34,United Kingdom,37
16143,919,2424.94,United Kingdom,117
16144,16,175.20,United Kingdom,1
16145,3123,3799.49,United Kingdom,224
16146,427,734.13,United Kingdom,29
16147,246,375.00,United Kingdom,22
16148,72,76.32,United Kingdom,1
16149,308,280.52,United Kingdom,18
16150,1047,2053.02,United Kingdom,117
16152,642,1829.04,United Kingdom,29
16153,1073,1824.23,United Kingdom,89
16156,1308,3122.04,United Kingdom,130
16157,347,656.69,United Kingdom,18
16159,236,348.20,United Kingdom,14
16160,1162,1025.44,United Kingdom,20
16161,2599,5575.56,United Kingdom,474
16162,4,37.40,United Kingdom,2
16163,192,856.60,United Kingdom,6
16164,433,822.48,United Kingdom,34
16168,1892,3787.60,United Kingdom,98
16169,1325,1822.97,United Kingdom,85
16170,1770,1885.05,United Kingdom,125
16171,24,73.20,United Kingdom,3
16172,787,1140.21,United Kingdom,69
16173,575,1418.32,United Kingdom,84
16174,651,1009.55,United Kingdom,23
16175,533,1037.59,United Kingdom,58
16177,95,331.95,United Kingdom,15
16178,94,197.90,United Kingdom,8
16179,99,215.83,United Kingdom,11
16180,5867,10254.18,United Kingdom,162
16181,152,305.54,United Kingdom,11
16182,3791,6617.65,United Kingdom,28
16183,113,338.71,United Kingdom,15
16184,561,1158.79,United Kingdom,45
16185,260,529.41,United Kingdom,31
16186,3020,4006.94,United Kingdom,218
16187,5048,6911.44,United Kingdom,295
16188,782,981.86,United Kingdom,67
16189,134,215.48,United Kingdom,11
16190,88,215.08,United Kingdom,6
16191,3351,5180.52,United Kingdom,134
16193,219,314.45,United Kingdom,19
16198,129,400.68,United Kingdom,15
16200,523,1080.62,United Kingdom,179
16201,1286,1863.47,United Kingdom,111
16202,191,365.27,United Kingdom,18
16203,262,592.90,United Kingdom,35
16204,231,405.71,United Kingdom,57
16205,517,761.38,United Kingdom,98
16206,272,537.06,United Kingdom,63
16207,140,394.38,United Kingdom,19
16208,333,664.26,United Kingdom,66
16209,1179,2262.62,United Kingdom,46
16210,7559,21086.30,United Kingdom,123
16211,154,547.02,United Kingdom,23
16212,244,690.34,United Kingdom,41
16213,48,159.00,United Kingdom,6
16214,420,1062.75,United Kingdom,44
16215,104,242.35,United Kingdom,14
16216,254,914.93,United Kingdom,37
16217,91,304.25,United Kingdom,15
16218,2088,3084.68,United Kingdom,84
16221,717,864.86,United Kingdom,97
16222,365,846.72,United Kingdom,137
16224,1116,1295.30,United Kingdom,96
16225,493,1096.32,United Kingdom,134
16226,192,255.12,United Kingdom,8
16227,90,314.22,United Kingdom,6
16229,318,1010.60,United Kingdom,47
16230,365,542.03,United Kingdom,35
16232,550,990.88,United Kingdom,37
16233,174,536.68,United Kingdom,22
16235,330,867.31,United Kingdom,46
16236,184,432.20,United Kingdom,20
16239,228,414.20,United Kingdom,19
16240,1641,3718.80,United Kingdom,135
16241,1453,2607.87,United Kingdom,662
16242,1982,3603.21,United Kingdom,294
16243,110,409.10,United Kingdom,51
16244,855,1522.75,United Kingdom,91
16245,1014,1413.66,United Kingdom,90
16247,182,114.56,United Kingdom,16
16248,78,152.94,United Kingdom,7
16249,950,1800.07,United Kingdom,69
16250,208,389.44,United Kingdom,24
16253,3233,3683.86,United Kingdom,123
16255,1767,2619.91,United Kingdom,270
16256,581,752.43,United Kingdom,13
16257,2,46.95,United Kingdom,2
16258,2994,5203.51,United Kingdom,135
16260,311,1035.45,United Kingdom,18
16261,306,746.83,United Kingdom,124
16265,2646,5447.00,United Kingdom,258
16266,398,861.89,United Kingdom,61
16268,533,667.65,United Kingdom,45
16270,688,1141.24,United Kingdom,54
16271,1038,1429.24,United Kingdom,133
16272,224,411.70,United Kingdom,25
16274,155,357.95,United Kingdom,67
16275,336,559.87,United Kingdom,33
16276,420,810.60,United Kingdom,6
16278,114,566.38,United Kingdom,23
16279,1054,1509.58,United Kingdom,107
16281,934,2062.06,United Kingdom,17
16282,114,168.30,United Kingdom,11
16283,1236,1570.81,United Kingdom,166
16284,544,823.97,United Kingdom,109
16287,298,142.50,United Kingdom,8
16292,191,302.25,United Kingdom,17
16293,982,2248.99,United Kingdom,118
16295,841,1328.55,United Kingdom,79
16297,206,301.90,United Kingdom,20
16298,198,598.20,United Kingdom,27
16302,158,233.22,United Kingdom,11
16303,2659,5360.63,United Kingdom,162
16305,256,361.22,United Kingdom,22
16306,487,632.27,United Kingdom,41
16308,8000,2560.00,United Kingdom,4
16309,467,706.57,United Kingdom,42
16311,394,616.26,United Kingdom,37
16313,165,274.15,United Kingdom,16
16315,75,226.37,United Kingdom,14
16316,1484,2938.91,United Kingdom,151
16317,890,1341.65,United Kingdom,69
16318,199,328.15,United Kingdom,19
16319,72,404.40,United Kingdom,3
16320,732,1038.46,Unspecified,56
16321,135,373.65,Australia,12
16322,231,326.75,United Kingdom,37
16323,50,207.50,United Kingdom,1
16324,282,428.68,United Kingdom,118
16325,194,594.24,United Kingdom,18
16326,709,3110.96,United Kingdom,319
16327,2571,3844.22,United Kingdom,319
16330,147,251.91,United Kingdom,39
16332,801,1593.20,United Kingdom,153
16333,32184,26626.80,United Kingdom,45
16337,87,151.05,United Kingdom,10
16338,94,214.80,United Kingdom,11
16339,23,109.95,United Kingdom,20
16340,501,549.07,United Kingdom,153
16341,1398,1971.87,United Kingdom,77
16342,157,322.41,United Kingdom,15
16343,195,370.48,United Kingdom,47
16344,18,101.10,United Kingdom,2
16345,289,575.41,United Kingdom,38
16347,353,887.65,United Kingdom,92
16348,819,1469.45,United Kingdom,235
16349,9,53.50,United Kingdom,9
16350,545,1116.47,United Kingdom,57
16351,90,153.90,United Kingdom,8
16352,300,494.44,United Kingdom,28
16353,2006,6675.71,United Kingdom,94
16354,150,395.80,United Kingdom,39
16356,93,211.77,United Kingdom,31
16357,246,658.88,United Kingdom,34
16358,1302,2027.50,United Kingdom,109
16359,1183,1750.92,United Kingdom,66
16360,2144,3512.53,United Kingdom,662
16361,421,896.66,United Kingdom,106
16362,351,734.77,United Kingdom,81
16363,52,109.36,United Kingdom,5
16364,280,707.04,United Kingdom,53
16365,504,1540.42,United Kingdom,51
16366,256,327.30,United Kingdom,18
16367,647,804.49,United Kingdom,130
16368,260,497.43,United Kingdom,76
16369,1035,1553.66,United Kingdom,118
16370,647,1320.56,United Kingdom,228
16372,166,367.93,United Kingdom,97
16374,240,473.03,United Kingdom,111
16376,694,987.01,United Kingdom,125
16377,1500,676.20,United Kingdom,5
16378,267,362.95,United Kingdom,23
16379,1410,2157.40,United Kingdom,108
16380,1524,1780.59,United Kingdom,32
16383,475,668.36,United Kingdom,102
16384,260,584.50,United Kingdom,33
16385,261,555.89,United Kingdom,59
16386,224,317.20,United Kingdom,88
16387,44,94.36,United Kingdom,4
16389,1242,1382.07,United Kingdom,34
16392,203,221.19,United Kingdom,45
16393,1576,3046.21,United Kingdom,330
16394,2604,1555.34,United Kingdom,83
16395,1476,1486.90,United Kingdom,210
16398,758,1705.80,United Kingdom,82
16399,264,408.57,United Kingdom,73
16400,172,303.93,United Kingdom,29
16401,3882,4098.32,United Kingdom,186
16402,149,299.60,United Kingdom,60
16403,114,177.50,United Kingdom,10
16404,157,443.05,United Kingdom,23
16405,187,167.25,United Kingdom,5
16406,123,163.07,United Kingdom,63
16407,1124,2126.93,United Kingdom,172
16409,1306,2028.88,United Kingdom,232
16411,132,214.65,United Kingdom,45
16412,73,151.83,United Kingdom,35
16413,148,262.20,United Kingdom,31
16414,27,126.25,United Kingdom,7
16415,187,210.35,United Kingdom,54
16416,672,1051.40,United Kingdom,71
16418,288,675.27,United Kingdom,102
16419,436,972.23,United Kingdom,51
16422,33704,34684.40,United Kingdom,369
16423,230,346.12,United Kingdom,18
16424,88,133.56,United Kingdom,5
16425,199,302.70,United Kingdom,21
16426,1243,1908.25,United Kingdom,372
16427,156,241.06,United Kingdom,9
16429,9,284.55,United Kingdom,2
16430,103,300.85,United Kingdom,6
16431,453,642.81,United Kingdom,83
16432,276,287.40,United Kingdom,8
16433,106,184.26,United Kingdom,17
16434,767,1522.25,United Kingdom,109
16438,463,798.35,United Kingdom,132
16440,2018,3640.67,United Kingdom,282
16441,173,381.20,United Kingdom,24
16442,446,616.79,United Kingdom,174
16444,407,654.67,United Kingdom,84
16445,111,230.51,United Kingdom,63
16446,80997,168472.50,United Kingdom,3
16447,223,259.01,United Kingdom,36
16448,78,188.89,United Kingdom,20
16449,367,707.69,United Kingdom,40
16450,200,311.92,United Kingdom,11
16451,120,266.97,United Kingdom,14
16454,3,6.90,United Kingdom,2
16455,988,1841.18,United Kingdom,99
16456,1148,2158.37,United Kingdom,111
16457,140,208.36,United Kingdom,9
16458,2154,3482.74,United Kingdom,202
16460,879,814.72,United Kingdom,135
16461,49,151.42,United Kingdom,33
16462,16,136.00,United Kingdom,3
16463,1163,1422.40,United Kingdom,82
16464,963,1314.68,United Kingdom,236
16466,789,1603.46,United Kingdom,148
16468,31,74.90,United Kingdom,2
16469,273,650.43,United Kingdom,182
16470,531,762.39,United Kingdom,170
16471,141,223.95,United Kingdom,13
16473,196,316.11,United Kingdom,18
16474,943,1871.50,United Kingdom,360
16475,319,544.30,United Kingdom,28
16477,1415,2494.46,United Kingdom,146
16478,224,331.00,United Kingdom,17
16479,102,300.83,United Kingdom,35
16480,455,769.29,United Kingdom,53
16482,346,220.62,United Kingdom,18
16483,44,139.35,United Kingdom,19
16484,200,404.30,United Kingdom,25
16485,235,363.65,United Kingdom,42
16488,728,498.80,United Kingdom,29
16491,478,731.50,United Kingdom,39
16493,1164,1351.63,United Kingdom,56
16494,675,826.53,United Kingdom,50
16495,337,684.41,United Kingdom,97
16496,1111,1599.52,United Kingdom,95
16497,1396,2965.69,United Kingdom,136
16498,45,100.97,United Kingdom,15
16499,127,365.45,United Kingdom,19
16500,123,400.86,United Kingdom,11
16503,569,1431.93,United Kingdom,84
16504,524,484.38,United Kingdom,86
16505,576,777.60,United Kingdom,4
16506,42,90.30,United Kingdom,3
16509,64,363.70,United Kingdom,13
16510,92,248.10,United Kingdom,13
